file	percent	reads	taxon_id	taxon_name
ERR505085_1qc.fastq.out	0.022321	9077	1897043	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium 41_12_two_minus;
ERR505085_1qc.fastq.out	0.022055	8969	1264	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus albus;
ERR505085_1qc.fastq.out	0.021856	8888	1776379	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. KHD1;
ERR505085_1qc.fastq.out	0.021694	8822	1262789	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:273;
ERR505085_1qc.fastq.out	0.021571	8772	1897035	NA;Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:552_39_19;
ERR505085_1qc.fastq.out	0.021406	8705	77095	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella bryantii;
ERR505085_1qc.fastq.out	0.021377	8693	328814	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes shahii;
ERR505085_1qc.fastq.out	0.021276	8652	1650661	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium phoceensis;
ERR505085_1qc.fastq.out	0.020909	8503	1547597	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Sanguibacteroides;Sanguibacteroides justesenii;
ERR505085_1qc.fastq.out	0.020860	8483	1776391	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Romboutsia;Romboutsia timonensis;
ERR505085_1qc.fastq.out	0.020673	8407	376806	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides gallinarum;
ERR505085_1qc.fastq.out	0.020127	8185	292800	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;NA;Flavonifractor;Flavonifractor plautii;
ERR505085_1qc.fastq.out	0.020046	8152	1263111	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella wadsworthensis CAG:135;
ERR505085_1qc.fastq.out	0.020009	8137	1897032	NA;Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:24053_14;
ERR505085_1qc.fastq.out	0.019980	8125	1896971	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Azospirillum;Azospirillum sp. 47_25;
ERR505085_1qc.fastq.out	0.019921	8101	1841856	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides mediterraneensis;
ERR505085_1qc.fastq.out	0.019668	7998	1111120	NA;Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus sp. BV3L6;
ERR505085_1qc.fastq.out	0.019572	7959	1262938	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:924;
ERR505085_1qc.fastq.out	0.019542	7947	1262749	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:714;
ERR505085_1qc.fastq.out	0.019314	7854	876091	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;uncultured Oscillibacter sp.;
ERR505085_1qc.fastq.out	0.019264	7834	944160	NA;Eukaryota;NA;NA;NA;NA;Blastocystis;Blastocystis sp. subtype 2;
ERR505085_1qc.fastq.out	0.019164	7793	1144522	NA;Eukaryota;NA;NA;Tritrichomonadida;Tritrichomonadidae;Tritrichomonas;Tritrichomonas foetus;
ERR505085_1qc.fastq.out	0.018977	7717	39488	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;[Eubacterium] hallii;
ERR505085_1qc.fastq.out	0.018945	7704	363265	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella stercorea;
ERR505085_1qc.fastq.out	0.018844	7663	291645	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides nordii;
ERR505085_1qc.fastq.out	0.018812	7650	1265	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus flavefaciens;
ERR505085_1qc.fastq.out	0.018645	7582	1262854	NA;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Coprobacillus;Coprobacillus sp. CAG:235;
ERR505085_1qc.fastq.out	0.018568	7551	454155	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;Paraprevotella xylaniphila;
ERR505085_1qc.fastq.out	0.018554	7545	154046	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Hungatella;Hungatella hathewayi;
ERR505085_1qc.fastq.out	0.018318	7449	36330	NA;Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium ovale;
ERR505085_1qc.fastq.out	0.017841	7255	411486	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. M62/1;
ERR505085_1qc.fastq.out	0.017479	7108	847	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalobacter;Oxalobacter formigenes;
ERR505085_1qc.fastq.out	0.017423	7085	1262690	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter sp. CAG:196;
ERR505085_1qc.fastq.out	0.017280	7027	1917883	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. Marseille-P3166;
ERR505085_1qc.fastq.out	0.017243	7012	1262793	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:302;
ERR505085_1qc.fastq.out	0.017184	6988	1262920	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:1124;
ERR505085_1qc.fastq.out	0.016972	6902	1650663	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Fournierella;Fournierella massiliensis;
ERR505085_1qc.fastq.out	0.016857	6855	1897010	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter;Odoribacter sp. 43_10;
ERR505085_1qc.fastq.out	0.016795	6830	187327	NA;Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus intestini;
ERR505085_1qc.fastq.out	0.016768	6819	1262898	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;Faecalibacterium sp. CAG:82;
ERR505085_1qc.fastq.out	0.016677	6782	169435	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;Anaerotruncus colihominis;
ERR505085_1qc.fastq.out	0.016609	6754	1871018	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Angelakisella;Angelakisella massiliensis;
ERR505085_1qc.fastq.out	0.016582	6743	1262746	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:661;
ERR505085_1qc.fastq.out	0.016446	6688	585543	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. D20;
ERR505085_1qc.fastq.out	0.016316	6635	1896975	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:1060_57_27;
ERR505085_1qc.fastq.out	0.016205	6590	1715004	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium KLE1615;
ERR505085_1qc.fastq.out	0.016109	6551	1780376	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. CHKCI003;
ERR505085_1qc.fastq.out	0.015895	6464	39486	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;Dorea formicigenerans;
ERR505085_1qc.fastq.out	0.015873	6455	1226324	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;Blautia sp. KLE 1732;
ERR505085_1qc.fastq.out	0.015834	6439	387661	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides;Parabacteroides johnsonii;
ERR505085_1qc.fastq.out	0.015721	6393	100886	NA;Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenibacterium;Catenibacterium mitsuokai;
ERR505085_1qc.fastq.out	0.015669	6372	39490	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium ramulus;
ERR505085_1qc.fastq.out	0.015642	6361	1262926	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:474;
ERR505085_1qc.fastq.out	0.015507	6306	290053	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides helcogenes;
ERR505085_1qc.fastq.out	0.015345	6240	28125	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella bivia;
ERR505085_1qc.fastq.out	0.015222	6190	1841865	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Mediterranea;Mediterranea massiliensis;
ERR505085_1qc.fastq.out	0.015160	6165	1262969	NA;Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus sp. CAG:324;
ERR505085_1qc.fastq.out	0.015160	6165	1263011	NA;Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:238;
ERR505085_1qc.fastq.out	0.015106	6143	446043	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospira;uncultured Lachnospira sp.;
ERR505085_1qc.fastq.out	0.014981	6092	1897042	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium 36_14;
ERR505085_1qc.fastq.out	0.014961	6084	74426	NA;Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens;
ERR505085_1qc.fastq.out	0.014936	6074	626929	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides clarus;
ERR505085_1qc.fastq.out	0.014868	6046	1470345	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides timonensis;
ERR505085_1qc.fastq.out	0.014860	6043	469590	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 2_2_4;
ERR505085_1qc.fastq.out	0.014777	6009	1262686	NA;Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;Acholeplasma sp. CAG:878;
ERR505085_1qc.fastq.out	0.014777	6009	1703332	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium TF01-11;
ERR505085_1qc.fastq.out	0.014678	5969	310300	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides pyogenes;
ERR505085_1qc.fastq.out	0.014548	5916	1262929	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:520;
ERR505085_1qc.fastq.out	0.014467	5883	310514	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella multisaccharivorax;
ERR505085_1qc.fastq.out	0.014464	5882	33038	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;[Ruminococcus] gnavus;
ERR505085_1qc.fastq.out	0.014395	5854	1913460	NA;Bacteria;NA;NA;NA;NA;NA;Candidatus Melainabacteria bacterium LEY3_CP_29_8;
ERR505085_1qc.fastq.out	0.014149	5754	626931	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides oleiciplenus;
ERR505085_1qc.fastq.out	0.014073	5723	457393	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 4_1_36;
ERR505085_1qc.fastq.out	0.013867	5639	5722	NA;Eukaryota;NA;NA;Trichomonadida;Trichomonadidae;Trichomonas;Trichomonas vaginalis;
ERR505085_1qc.fastq.out	0.013788	5607	469593	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 3_1_40A;
ERR505085_1qc.fastq.out	0.013756	5594	1501392	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Coprobacter;Coprobacter secundus;
ERR505085_1qc.fastq.out	0.013682	5564	1235797	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;Oscillibacter sp. 1-3;
ERR505085_1qc.fastq.out	0.013663	5556	329854	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides intestinalis;
ERR505085_1qc.fastq.out	0.013648	5550	1262897	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;Faecalibacterium sp. CAG:74;
ERR505085_1qc.fastq.out	0.013478	5481	552398	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA;Ruminococcaceae bacterium D16;
ERR505085_1qc.fastq.out	0.013434	5463	457389	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 3_1_13;
ERR505085_1qc.fastq.out	0.013397	5448	1262812	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:470;
ERR505085_1qc.fastq.out	0.013385	5443	40519	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus callidus;
ERR505085_1qc.fastq.out	0.013368	5436	1855299	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Oscillospiraceae;Oscillibacter;Oscillibacter sp. PC13;
ERR505085_1qc.fastq.out	0.013363	5434	1262954	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus sp. CAG:330;
ERR505085_1qc.fastq.out	0.013195	5366	1897022	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;Subdoligranulum sp. 60_17;
ERR505085_1qc.fastq.out	0.013117	5334	1897050	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium Nov_37_41;
ERR505085_1qc.fastq.out	0.013063	5312	1896998	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;Coprococcus sp. CAG:131-related_45_246;
ERR505085_1qc.fastq.out	0.013055	5309	1512	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;[Clostridium] symbiosum;
ERR505085_1qc.fastq.out	0.012979	5278	1834200	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides;Parabacteroides sp. YL27;
ERR505085_1qc.fastq.out	0.012940	5262	1897005	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;Faecalibacterium sp. CAG:74_58_120;
ERR505085_1qc.fastq.out	0.012900	5246	908612	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. HGB5;
ERR505085_1qc.fastq.out	0.012900	5246	1262744	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. CAG:633;
ERR505085_1qc.fastq.out	0.012829	5217	1262703	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;Anaerotruncus sp. CAG:390;
ERR505085_1qc.fastq.out	0.012767	5192	437897	NA;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas;Megamonas funiformis;
ERR505085_1qc.fastq.out	0.012721	5173	1262781	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:226;
ERR505085_1qc.fastq.out	0.012642	5141	328812	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides;Parabacteroides goldsteinii;
ERR505085_1qc.fastq.out	0.012556	5106	158847	NA;Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Megamonas;Megamonas hypermegale;
ERR505085_1qc.fastq.out	0.012551	5104	1897031	NA;Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:176_63_11;
ERR505085_1qc.fastq.out	0.012529	5095	1871013	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides;Parabacteroides sp. Marseille-P3236;
ERR505085_1qc.fastq.out	0.012453	5064	1263021	NA;Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:41;
ERR505085_1qc.fastq.out	0.012450	5063	77768	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella albensis;
ERR505085_1qc.fastq.out	0.012330	5014	457391	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. 3_1_33FAA;
ERR505085_1qc.fastq.out	0.012079	4912	1262778	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp. CAG:169;
ERR505085_1qc.fastq.out	0.012069	4908	732242	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides paurosaccharolyticus;
ERR505085_1qc.fastq.out	0.012027	4891	1262921	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:1185;
ERR505085_1qc.fastq.out	0.011998	4879	1262930	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:5226;
ERR505085_1qc.fastq.out	0.011907	4842	1262979	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Tannerella;Tannerella sp. CAG:51;
ERR505085_1qc.fastq.out	0.011877	4830	1761883	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. kh1p2;
ERR505085_1qc.fastq.out	0.011870	4827	1262992	NA;Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:83;
ERR505085_1qc.fastq.out	0.011796	4797	626930	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fluxus;
ERR505085_1qc.fastq.out	0.011617	4724	28130	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella disiens;
ERR505085_1qc.fastq.out	0.011558	4700	665956	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Subdoligranulum;Subdoligranulum sp. 4_3_54A2FAA;
ERR505085_1qc.fastq.out	0.011553	4698	1896969	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes sp. 56_sp_Nov_56_25;
ERR505085_1qc.fastq.out	0.011496	4675	1897046	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;Clostridiales bacterium 44_9;
ERR505085_1qc.fastq.out	0.011481	4669	437898	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;Sutterella parvirubra;
ERR505085_1qc.fastq.out	0.011447	4655	1133319	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides reticulotermitis;
ERR505085_1qc.fastq.out	0.011432	4649	228604	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella salivae;
ERR505085_1qc.fastq.out	0.011270	4583	1262917	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:1031;
ERR505085_1qc.fastq.out	0.011181	4547	28127	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella buccalis;
ERR505085_1qc.fastq.out	0.011169	4542	1313	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;
ERR505085_1qc.fastq.out	0.011132	4527	208479	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;[Clostridium] bolteae;
ERR505085_1qc.fastq.out	0.011108	4517	1262914	NA;Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium sp. CAG:207;
ERR505085_1qc.fastq.out	0.011083	4507	1392486	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. HUN102;
ERR505085_1qc.fastq.out	0.010958	4456	1262925	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:386;
ERR505085_1qc.fastq.out	0.010906	4435	1262893	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium;Eubacterium sp. CAG:786;
ERR505085_1qc.fastq.out	0.010790	4388	1465754	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes timonensis;
ERR505085_1qc.fastq.out	0.010758	4375	1262934	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:732;
ERR505085_1qc.fastq.out	0.010712	4356	1262912	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides;Parabacteroides sp. CAG:2;
ERR505085_1qc.fastq.out	0.010709	4355	1852362	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ihuae;
ERR505085_1qc.fastq.out	0.010685	4345	1768112	NA;Bacteria;NA;NA;NA;NA;NA;bacterium P201;
ERR505085_1qc.fastq.out	0.010591	4307	1855325	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. KH2C16;
ERR505085_1qc.fastq.out	0.010525	4280	1280674	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. AGR2160;
ERR505085_1qc.fastq.out	0.010488	4265	1870991	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Massilioclostridium;Massilioclostridium coli;
ERR505085_1qc.fastq.out	0.010254	4170	1262872	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;Dorea sp. CAG:105;
ERR505085_1qc.fastq.out	0.010252	4169	1378168	NA;Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium ASF500;
ERR505085_1qc.fastq.out	0.010222	4157	1262919	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella sp. CAG:1092;
ERR505085_1qc.fastq.out	0.010163	4133	419005	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella amnii;
ERR505085_1qc.fastq.out	0.010131	4120	501571	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Butyricicoccus;Butyricicoccus pullicaecorum;
ERR505085_1qc.fastq.out	0.010119	4115	1262950	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;Ruminococcus sp. CAG:108;
ERR505085_1qc.fastq.out	0.010013	4072	386414	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella timonensis;
ERR505085_1qc.fastq.out	0.009999	4066	1897038	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;Bacteroidales bacterium 43_36;
ERR505085_1qc.fastq.out	0.009957	4049	1263055	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis CAG:3;
ERR505085_1qc.fastq.out	0.009949	4046	1896966	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter sp. CAG:196_36_41;
ERR505085_1qc.fastq.out	0.009920	4034	185293	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella oryzae;
ERR505085_1qc.fastq.out	0.009890	4022	1550024	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruthenibacterium;Ruthenibacterium lactatiformans;
ERR505085_1qc.fastq.out	0.009883	4019	1535	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium;[Clostridium] leptum;
ERR505085_1qc.fastq.out	0.009836	4000	1352	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium;
ERR505085_1qc.fastq.out	0.009817	3992	1262943	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;Roseburia sp. CAG:197;
ERR505085_1qc.fastq.out	0.009733	3958	1491	NA;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium botulinum;
